"#","Date Time, GMT-08:00","Abs Pres, kPa","Temp, °C","Water Level, meters","Coupler Detached","Coupler Attached","Host Connected","End Of File"
8517,06/06/17 08:15:00,104.167,20.996,0.385,,,,
8518,06/06/17 08:30:00,104.170,21.091,0.385,,,,
8519,06/06/17 08:45:00,104.149,21.091,0.383,,,,
8520,06/06/17 09:00:00,104.139,21.091,0.382,,,,
8521,06/06/17 09:15:00,104.149,21.091,0.383,,,,
8522,06/06/17 09:30:00,104.141,21.187,0.382,,,,
8523,06/06/17 09:45:00,104.141,21.187,0.382,,,,
8524,06/06/17 10:00:00,104.151,21.187,0.383,,,,
8525,06/06/17 10:15:00,104.151,21.187,0.383,,,,
8526,06/06/17 10:30:00,104.143,21.282,0.383,,,,
8527,06/06/17 10:45:00,104.151,21.187,0.383,,,,
8528,06/06/17 11:00:00,104.141,21.187,0.382,,,,
8529,06/06/17 11:15:00,104.122,21.282,0.381,,,,
8530,06/06/17 11:30:00,104.145,21.378,0.383,,,,
8531,06/06/17 11:45:00,104.118,21.569,0.381,,,,
8532,06/06/17 12:00:00,104.143,21.760,0.384,,,,
8533,06/06/17 12:15:00,104.075,21.951,0.378,,,,
8534,06/06/17 12:30:00,104.130,22.142,0.384,,,,
8535,06/06/17 12:45:00,104.062,22.333,0.377,,,,
8536,06/06/17 13:00:00,104.085,22.429,0.380,,,,
8537,06/06/17 13:15:00,104.077,22.525,0.379,,,,
8538,06/06/17 13:30:00,104.081,22.238,0.379,,,,
8539,06/06/17 13:45:00,104.021,21.855,0.372,,,,
8540,06/06/17 14:00:00,104.069,21.664,0.376,,,,
8541,06/06/17 14:15:00,103.999,21.760,0.369,,,,
8542,06/06/17 14:30:00,104.025,22.046,0.373,,,,
8543,06/06/17 14:45:00,104.015,22.525,0.373,,,,
8544,06/06/17 15:00:00,103.982,22.908,0.371,,,,
8545,06/06/17 15:15:00,103.989,23.196,0.372,,,,
8546,06/06/17 15:30:00,103.980,23.292,0.371,,,,
8547,06/06/17 15:45:00,103.972,23.388,0.371,,,,
8548,06/06/17 16:00:00,103.964,23.484,0.370,,,,
8549,06/06/17 16:15:00,103.933,23.484,0.367,,,,
8550,06/06/17 16:30:00,103.943,23.484,0.368,,,,
8551,06/06/17 16:45:00,103.946,23.581,0.369,,,,
8552,06/06/17 17:00:00,103.890,23.869,0.364,,,,
8553,06/06/17 17:15:00,103.900,23.869,0.365,,,,
8554,06/06/17 17:30:00,103.900,23.869,0.365,,,,
8555,06/06/17 17:45:00,103.888,23.773,0.363,,,,
8556,06/06/17 18:00:00,103.915,23.581,0.365,,,,
8557,06/06/17 18:15:00,103.910,23.388,0.364,,,,
8558,06/06/17 18:30:00,103.902,23.004,0.363,,,,
8559,06/06/17 18:45:00,103.900,22.908,0.362,,,,
8560,06/06/17 19:00:00,103.925,22.621,0.364,,,,
8561,06/06/17 19:15:00,103.914,22.621,0.363,,,,
8562,06/06/17 19:30:00,103.922,22.525,0.363,,,,
8563,06/06/17 19:45:00,103.914,22.142,0.362,,,,
8564,06/06/17 20:00:00,103.937,21.760,0.363,,,,
8565,06/06/17 20:15:00,103.941,21.951,0.364,,,,
8566,06/06/17 20:30:00,103.964,22.046,0.366,,,,
8567,06/06/17 20:45:00,103.959,21.855,0.365,,,,
8568,06/06/17 21:00:00,103.968,21.760,0.366,,,,
8569,06/06/17 21:15:00,103.957,21.760,0.365,,,,
8570,06/06/17 21:30:00,103.968,21.760,0.366,,,,
8571,06/06/17 21:45:00,103.947,21.282,0.363,,,,
8572,06/06/17 22:00:00,103.974,21.091,0.365,,,,
8573,06/06/17 22:15:00,103.970,20.901,0.364,,,,
8574,06/06/17 22:30:00,103.968,20.805,0.364,,,,
8575,06/06/17 22:45:00,103.957,20.805,0.363,,,,
8576,06/06/17 23:00:00,103.947,20.805,0.362,,,,
8577,06/06/17 23:15:00,103.953,20.615,0.362,,,,
8578,06/06/17 23:30:00,103.955,20.710,0.362,,,,
8579,06/06/17 23:45:00,103.945,20.710,0.361,,,,
8580,06/07/17 00:00:00,103.953,20.615,0.362,,,,
8581,06/07/17 00:15:00,103.933,20.615,0.360,,,,
8582,06/07/17 00:30:00,103.931,20.519,0.359,,,,
8583,06/07/17 00:45:00,103.914,20.710,0.358,,,,
8584,06/07/17 01:00:00,103.912,20.615,0.358,,,,
8585,06/07/17 01:15:00,103.887,20.424,0.355,,,,
8586,06/07/17 01:30:00,103.898,20.424,0.356,,,,
8587,06/07/17 01:45:00,103.898,20.424,0.356,,,,
8588,06/07/17 02:00:00,103.908,19.948,0.356,,,,
8589,06/07/17 02:15:00,103.903,19.187,0.353,,,,
8590,06/07/17 02:30:00,103.874,19.282,0.351,,,,
8591,06/07/17 02:45:00,103.882,19.662,0.352,,,,
8592,06/07/17 03:00:00,103.886,19.853,0.353,,,,
8593,06/07/17 03:15:00,103.881,20.138,0.353,,,,
8594,06/07/17 03:30:00,103.883,20.234,0.354,,,,
8595,06/07/17 03:45:00,103.894,20.234,0.355,,,,
8596,06/07/17 04:00:00,103.914,20.234,0.357,,,,
8597,06/07/17 04:15:00,103.894,20.234,0.355,,,,
8598,06/07/17 04:30:00,103.916,20.329,0.357,,,,
8599,06/07/17 04:45:00,103.929,20.424,0.359,,,,
8600,06/07/17 05:00:00,103.931,20.519,0.359,,,,
8601,06/07/17 05:15:00,103.943,20.138,0.360,,,,
8602,06/07/17 05:30:00,103.951,20.043,0.360,,,,
8603,06/07/17 05:45:00,103.945,20.234,0.360,,,,
8604,06/07/17 06:00:00,103.949,20.424,0.361,,,,
8605,06/07/17 06:15:00,103.949,20.424,0.361,,,,
8606,06/07/17 06:30:00,103.960,19.948,0.361,,,,
8607,06/07/17 06:45:00,103.974,20.138,0.363,,,,
8608,06/07/17 07:00:00,103.968,20.329,0.363,,,,
8609,06/07/17 07:15:00,104.005,20.615,0.367,,,,
8610,06/07/17 07:30:00,103.992,20.996,0.367,,,,
8611,06/07/17 07:45:00,104.017,21.187,0.370,,,,
8612,06/07/17 08:00:00,103.999,21.282,0.368,,,,
8613,06/07/17 08:15:00,104.021,21.378,0.371,,,,
8614,06/07/17 08:30:00,104.001,21.378,0.369,,,,
8615,06/07/17 08:45:00,104.011,21.378,0.370,,,,
8616,06/07/17 09:00:00,104.003,21.473,0.369,,,,
8617,06/07/17 09:15:00,103.992,21.473,0.368,,,,
8618,06/07/17 09:30:00,103.994,21.569,0.368,,,,
8619,06/07/17 09:45:00,103.976,21.664,0.367,,,,
8620,06/07/17 10:00:00,103.988,21.760,0.368,,,,
8621,06/07/17 10:15:00,103.990,21.855,0.369,,,,
8622,06/07/17 10:30:00,104.011,21.855,0.371,,,,
8623,06/07/17 10:45:00,104.001,21.855,0.370,,,,
8624,06/07/17 11:00:00,103.968,21.760,0.366,,,,
8625,06/07/17 11:15:00,103.964,22.046,0.366,,,,
8626,06/07/17 11:30:00,103.941,21.951,0.364,,,,
8627,06/07/17 11:45:00,103.970,21.855,0.367,,,,
8628,06/07/17 12:00:00,103.953,22.046,0.365,,,,
8629,06/07/17 12:15:00,103.951,22.429,0.366,,,,
8630,06/07/17 12:30:00,103.945,22.621,0.366,,,,
8631,06/07/17 12:45:00,103.945,22.621,0.366,,,,
8632,06/07/17 13:00:00,103.947,22.717,0.366,,,,
8633,06/07/17 13:15:00,103.927,22.717,0.364,,,,
8634,06/07/17 13:30:00,103.947,22.717,0.366,,,,
8635,06/07/17 13:45:00,103.918,22.812,0.364,,,,
8636,06/07/17 14:00:00,103.939,22.812,0.366,,,,
8637,06/07/17 14:15:00,103.916,22.717,0.363,,,,
8638,06/07/17 14:30:00,103.900,22.908,0.362,,,,
8639,06/07/17 14:45:00,103.883,23.100,0.361,,,,
8640,06/07/17 15:00:00,103.875,23.196,0.360,,,,
8641,06/07/17 15:15:00,103.875,23.196,0.360,,,,
8642,06/07/17 15:30:00,103.853,23.100,0.358,,,,
8643,06/07/17 15:45:00,103.853,23.100,0.358,,,,
8644,06/07/17 16:00:00,103.863,23.100,0.359,,,,
8645,06/07/17 16:15:00,103.840,23.004,0.356,,,,
8646,06/07/17 16:30:00,103.811,23.100,0.354,,,,
8647,06/07/17 16:45:00,103.817,22.908,0.354,,,,
8648,06/07/17 17:00:00,103.805,22.812,0.352,,,,
8649,06/07/17 17:15:00,103.824,22.717,0.354,,,,
8650,06/07/17 17:30:00,103.801,22.621,0.351,,,,
8651,06/07/17 17:45:00,103.807,22.429,0.351,,,,
8652,06/07/17 18:00:00,103.805,22.333,0.351,,,,
8653,06/07/17 18:15:00,103.856,22.333,0.356,,,,
8654,06/07/17 18:30:00,103.826,22.333,0.353,,,,
8655,06/07/17 18:45:00,103.867,22.333,0.357,,,,
8656,06/07/17 19:00:00,103.854,22.238,0.356,,,,
8657,06/07/17 19:15:00,103.885,22.238,0.359,,,,
8658,06/07/17 19:30:00,103.873,22.142,0.357,,,,
8659,06/07/17 19:45:00,103.891,22.046,0.359,,,,
8660,06/07/17 20:00:00,103.912,22.046,0.361,,,,
8661,06/07/17 20:15:00,103.931,21.951,0.363,,,,
8662,06/07/17 20:30:00,103.926,21.760,0.362,,,,
8663,06/07/17 20:45:00,104.027,21.664,0.372,,,,
8664,06/07/17 21:00:00,103.994,21.569,0.368,,,,
8665,06/07/17 21:15:00,104.046,21.569,0.374,,,,
8666,06/07/17 21:30:00,104.034,21.473,0.372,,,,
8667,06/07/17 21:45:00,104.021,21.378,0.371,,,,
8668,06/07/17 22:00:00,104.040,21.282,0.372,,,,
8669,06/07/17 22:15:00,104.046,21.091,0.372,,,,
8670,06/07/17 22:30:00,104.044,20.996,0.372,,,,
8671,06/07/17 22:45:00,104.052,20.901,0.373,,,,
8672,06/07/17 23:00:00,104.032,20.901,0.371,,,,
8673,06/07/17 23:15:00,104.007,20.710,0.368,,,,
8674,06/07/17 23:30:00,104.025,20.615,0.369,,,,
8675,06/07/17 23:45:00,104.036,20.615,0.370,,,,
8676,06/08/17 00:00:00,104.048,20.710,0.372,,,,
8677,06/08/17 00:15:00,104.071,20.329,0.373,,,,
8678,06/08/17 00:30:00,104.063,20.424,0.373,,,,
8679,06/08/17 00:45:00,104.042,20.424,0.370,,,,
8680,06/08/17 01:00:00,104.061,20.329,0.372,,,,
8681,06/08/17 01:15:00,104.069,20.234,0.373,,,,
8682,06/08/17 01:30:00,104.090,19.758,0.374,,,,
8683,06/08/17 01:45:00,104.088,19.187,0.372,,,,
8684,06/08/17 02:00:00,104.098,19.187,0.373,,,,
8685,06/08/17 02:15:00,104.079,19.758,0.373,,,,
8686,06/08/17 02:30:00,104.056,20.138,0.371,,,,
8687,06/08/17 02:45:00,104.069,20.234,0.373,,,,
8688,06/08/17 03:00:00,104.104,19.948,0.376,,,,
8689,06/08/17 03:15:00,104.096,19.567,0.374,,,,
8690,06/08/17 03:30:00,104.092,19.377,0.373,,,,
8691,06/08/17 03:45:00,104.094,18.996,0.373,,,,
8692,06/08/17 04:00:00,104.117,19.092,0.375,,,,
8693,06/08/17 04:15:00,104.141,19.282,0.378,,,,
8694,06/08/17 04:30:00,104.133,19.377,0.377,,,,
8695,06/08/17 04:45:00,104.158,19.567,0.380,,,,
8696,06/08/17 05:00:00,104.158,19.567,0.380,,,,
8697,06/08/17 05:15:00,104.158,19.567,0.380,,,,
8698,06/08/17 05:30:00,104.180,19.662,0.383,,,,
8699,06/08/17 05:45:00,104.201,19.662,0.385,,,,
8700,06/08/17 06:00:00,104.211,19.662,0.386,,,,
8701,06/08/17 06:15:00,104.221,19.662,0.387,,,,
8702,06/08/17 06:30:00,104.232,19.662,0.388,,,,
8703,06/08/17 06:45:00,104.244,19.758,0.390,,,,
8704,06/08/17 07:00:00,104.258,19.948,0.391,,,,
8705,06/08/17 07:15:00,104.279,19.948,0.394,,,,
8706,06/08/17 07:30:00,104.320,19.948,0.398,,,,
8707,06/08/17 07:45:00,104.322,20.043,0.398,,,,
8708,06/08/17 08:00:00,104.320,19.948,0.398,,,,
8709,06/08/17 08:15:00,104.332,20.043,0.399,,,,
8710,06/08/17 08:30:00,104.345,20.138,0.401,,,,
8711,06/08/17 08:45:00,104.326,20.234,0.399,,,,
8712,06/08/17 09:00:00,104.337,20.234,0.400,,,,
8713,06/08/17 09:15:00,104.347,20.234,0.401,,,,
8714,06/08/17 09:30:00,104.357,20.234,0.402,,,,
8715,06/08/17 09:45:00,104.339,20.329,0.401,,,,
8716,06/08/17 10:00:00,104.359,20.329,0.403,,,,
8717,06/08/17 10:15:00,104.380,20.329,0.405,,,,
8718,06/08/17 10:30:00,104.390,20.329,0.406,,,,
8719,06/08/17 10:45:00,104.371,20.424,0.404,,,,
8720,06/08/17 11:00:00,104.384,20.519,0.406,,,,
8721,06/08/17 11:15:00,104.365,20.615,0.404,,,,
8722,06/08/17 11:30:00,104.378,20.710,0.406,,,,
8723,06/08/17 11:45:00,104.359,20.805,0.404,,,,
8724,06/08/17 12:00:00,104.378,20.710,0.406,,,,
8725,06/08/17 12:15:00,104.369,20.805,0.405,,,,
8726,06/08/17 12:30:00,104.361,20.901,0.404,,,,
8727,06/08/17 12:45:00,104.398,20.710,0.408,,,,
8728,06/08/17 13:00:00,104.347,20.710,0.402,,,,
8729,06/08/17 13:15:00,104.355,20.615,0.403,,,,
8730,06/08/17 13:30:00,104.324,20.615,0.400,,,,
8731,06/08/17 13:45:00,104.365,20.615,0.404,,,,
8732,06/08/17 14:00:00,104.308,20.805,0.399,,,,
8733,06/08/17 14:15:00,104.312,20.996,0.399,,,,
8734,06/08/17 14:30:00,104.293,21.091,0.398,,,,
8735,06/08/17 14:45:00,104.285,21.187,0.397,,,,
8736,06/08/17 15:00:00,104.266,21.282,0.395,,,,
8737,06/08/17 15:15:00,104.235,21.282,0.392,,,,
8738,06/08/17 15:30:00,104.256,21.282,0.394,,,,
8739,06/08/17 15:45:00,104.223,21.187,0.391,,,,
8740,06/08/17 16:00:00,104.231,21.091,0.391,,,,
8741,06/08/17 16:15:00,104.209,20.996,0.389,,,,
8742,06/08/17 16:30:00,104.207,20.901,0.388,,,,
8743,06/08/17 16:45:00,104.207,20.901,0.388,,,,
8744,06/08/17 17:00:00,104.174,20.805,0.385,,,,
8745,06/08/17 17:15:00,104.153,20.805,0.383,,,,
8746,06/08/17 17:30:00,104.143,20.805,0.382,,,,
8747,06/08/17 17:45:00,104.145,20.901,0.382,,,,
8748,06/08/17 18:00:00,104.132,20.805,0.381,,,,
8749,06/08/17 18:15:00,104.130,20.710,0.380,,,,
8750,06/08/17 18:30:00,104.128,20.615,0.380,,,,
8751,06/08/17 18:45:00,104.137,20.519,0.380,,,,
8752,06/08/17 19:00:00,104.168,20.519,0.384,,,,
8753,06/08/17 19:15:00,104.157,20.519,0.382,,,,
8754,06/08/17 19:30:00,104.153,20.329,0.382,,,,
8755,06/08/17 19:45:00,104.153,20.329,0.382,,,,
8756,06/08/17 20:00:00,104.159,20.138,0.382,,,,
8757,06/08/17 20:15:00,104.153,19.853,0.381,,,,
8758,06/08/17 20:30:00,104.164,19.853,0.382,,,,
8759,06/08/17 20:45:00,104.166,19.948,0.382,,,,
8760,06/08/17 21:00:00,104.186,19.948,0.384,,,,
8761,06/08/17 21:15:00,104.188,20.043,0.385,,,,
8762,06/08/17 21:30:00,104.176,19.948,0.383,,,,
8763,06/08/17 21:45:00,104.153,19.853,0.381,,,,
8764,06/08/17 22:00:00,104.120,19.758,0.377,,,,
8765,06/08/17 22:15:00,104.139,19.662,0.379,,,,
8766,06/08/17 22:30:00,104.139,19.662,0.379,,,,
8767,06/08/17 22:45:00,104.131,19.758,0.378,,,,
8768,06/08/17 23:00:00,104.133,19.853,0.378,,,,
8769,06/08/17 23:15:00,104.133,19.853,0.378,,,,
8770,06/08/17 23:30:00,104.124,19.948,0.378,,,,
8771,06/08/17 23:45:00,104.104,19.948,0.376,,,,
8772,06/09/17 00:00:00,104.083,19.948,0.374,,,,
8773,06/09/17 00:15:00,104.102,19.853,0.375,,,,
8774,06/09/17 00:30:00,104.100,19.758,0.375,,,,
8775,06/09/17 00:45:00,104.092,19.853,0.374,,,,
8776,06/09/17 01:00:00,104.104,19.948,0.376,,,,
8777,06/09/17 01:15:00,104.094,19.948,0.375,,,,
8778,06/09/17 01:30:00,104.112,19.853,0.376,,,,
8779,06/09/17 01:45:00,104.102,19.853,0.375,,,,
8780,06/09/17 02:00:00,104.102,19.853,0.375,,,,
8781,06/09/17 02:15:00,104.102,19.853,0.375,,,,
8782,06/09/17 02:30:00,104.059,19.758,0.371,,,,
8783,06/09/17 02:45:00,104.036,19.662,0.368,,,,
8784,06/09/17 03:00:00,104.007,19.758,0.365,,,,
8785,06/09/17 03:15:00,104.007,19.758,0.365,,,,
8786,06/09/17 03:30:00,104.005,19.662,0.365,,,,
8787,06/09/17 03:45:00,103.976,19.758,0.362,,,,
8788,06/09/17 04:00:00,103.964,19.662,0.361,,,,
8789,06/09/17 04:15:00,103.962,19.567,0.360,,,,
8790,06/09/17 04:30:00,103.941,19.567,0.358,,,,
8791,06/09/17 04:45:00,103.952,19.567,0.359,,,,
8792,06/09/17 05:00:00,103.981,19.472,0.362,,,,
8793,06/09/17 05:15:00,103.960,19.472,0.360,,,,
8794,06/09/17 05:30:00,103.981,19.472,0.362,,,,
8795,06/09/17 05:45:00,103.979,19.377,0.362,,,,
8796,06/09/17 06:00:00,103.979,19.377,0.362,,,,
8797,06/09/17 06:15:00,103.968,19.377,0.361,,,,
8798,06/09/17 06:30:00,103.983,19.567,0.362,,,,
8799,06/09/17 06:45:00,103.993,19.567,0.364,,,,
8800,06/09/17 07:00:00,103.985,19.662,0.363,,,,
8801,06/09/17 07:15:00,103.985,19.662,0.363,,,,
8802,06/09/17 07:30:00,104.005,19.662,0.365,,,,
8803,06/09/17 07:45:00,104.048,19.758,0.370,,,,
8804,06/09/17 08:00:00,104.050,19.853,0.370,,,,
8805,06/09/17 08:15:00,104.030,19.853,0.368,,,,
8806,06/09/17 08:30:00,104.063,19.948,0.372,,,,
8807,06/09/17 08:45:00,104.042,19.948,0.369,,,,
8808,06/09/17 09:00:00,104.063,19.948,0.372,,,,
8809,06/09/17 09:15:00,104.040,19.853,0.369,,,,
8810,06/09/17 09:30:00,104.020,19.853,0.367,,,,
8811,06/09/17 09:45:00,104.050,19.853,0.370,,,,
8812,06/09/17 10:00:00,104.092,19.853,0.374,,,,
8813,06/09/17 10:15:00,104.061,19.853,0.371,,,,
8814,06/09/17 10:30:00,104.061,19.853,0.371,,,,
8815,06/09/17 10:45:00,104.052,19.948,0.370,,,,
8816,06/09/17 11:00:00,104.044,20.043,0.370,,,,
8817,06/09/17 11:15:00,104.034,20.043,0.369,,,,
8818,06/09/17 11:30:00,104.026,20.138,0.368,,,,
8819,06/09/17 11:45:00,104.026,20.138,0.368,,,,
8820,06/09/17 12:00:00,104.007,20.234,0.366,,,,
8821,06/09/17 12:15:00,104.007,20.234,0.366,,,,
8822,06/09/17 12:30:00,103.986,20.234,0.364,,,,
8823,06/09/17 12:45:00,103.997,20.234,0.365,,,,
8824,06/09/17 13:00:00,103.956,20.234,0.361,,,,
8825,06/09/17 13:15:00,103.976,20.234,0.363,,,,
8826,06/09/17 13:30:00,103.958,20.329,0.362,,,,
8827,06/09/17 13:45:00,103.949,20.424,0.361,,,,
8828,06/09/17 14:00:00,103.933,20.615,0.360,,,,
8829,06/09/17 14:15:00,103.916,20.805,0.359,,,,
8830,06/09/17 14:30:00,103.904,21.187,0.358,,,,
8831,06/09/17 14:45:00,103.896,21.282,0.358,,,,
8832,06/09/17 15:00:00,103.867,21.378,0.355,,,,
8833,06/09/17 15:15:00,103.852,21.187,0.353,,,,
8834,06/09/17 15:30:00,103.852,20.710,0.352,,,,
8835,06/09/17 15:45:00,103.822,20.710,0.349,,,,
8836,06/09/17 16:00:00,103.780,20.710,0.344,,,,
8837,06/09/17 16:15:00,103.854,20.805,0.352,,,,
8838,06/09/17 16:30:00,103.774,20.901,0.344,,,,
8839,06/09/17 16:45:00,103.799,21.091,0.347,,,,
8840,06/09/17 17:00:00,103.772,21.282,0.345,,,,
8841,06/09/17 17:15:00,103.772,21.282,0.345,,,,
8842,06/09/17 17:30:00,103.774,21.378,0.345,,,,
8843,06/09/17 17:45:00,103.791,21.187,0.347,,,,
8844,06/09/17 18:00:00,103.799,21.091,0.347,,,,
8845,06/09/17 18:15:00,103.807,20.996,0.348,,,,
8846,06/09/17 18:30:00,103.824,20.805,0.349,,,,
8847,06/09/17 18:45:00,103.807,20.519,0.347,,,,
8848,06/09/17 19:00:00,103.813,20.329,0.347,,,,
8849,06/09/17 19:15:00,103.840,20.138,0.349,,,,
8850,06/09/17 19:30:00,103.838,20.043,0.349,,,,
8851,06/09/17 19:45:00,103.814,19.853,0.346,,,,
8852,06/09/17 20:00:00,103.842,19.758,0.349,,,,
8853,06/09/17 20:15:00,103.871,19.662,0.351,,,,
8854,06/09/17 20:30:00,103.869,19.567,0.351,,,,
8855,06/09/17 20:45:00,103.919,19.472,0.356,,,,
8856,06/09/17 21:00:00,103.919,19.472,0.356,,,,
8857,06/09/17 21:15:00,103.937,19.377,0.357,,,,
8858,06/09/17 21:30:00,103.931,19.567,0.357,,,,
8859,06/09/17 21:45:00,103.931,19.567,0.357,,,,
8860,06/09/17 22:00:00,103.952,19.567,0.359,,,,
8861,06/09/17 22:15:00,103.941,19.567,0.358,,,,
8862,06/09/17 22:30:00,103.929,19.472,0.357,,,,
8863,06/09/17 22:45:00,103.927,19.377,0.356,,,,
8864,06/09/17 23:00:00,103.946,19.282,0.358,,,,
8865,06/09/17 23:15:00,103.948,19.377,0.358,,,,
8866,06/09/17 23:30:00,103.956,19.282,0.359,,,,
8867,06/09/17 23:45:00,103.944,19.187,0.358,,,,
8868,06/10/17 00:00:00,103.952,19.092,0.358,,,,
8869,06/10/17 00:15:00,103.931,19.092,0.356,,,,
8870,06/10/17 00:30:00,103.940,18.996,0.357,,,,
8871,06/10/17 00:45:00,103.927,18.901,0.355,,,,
8872,06/10/17 01:00:00,103.917,18.901,0.354,,,,
8873,06/10/17 01:15:00,103.895,18.806,0.352,,,,
8874,06/10/17 01:30:00,103.872,18.711,0.349,,,,
8875,06/10/17 01:45:00,103.870,18.616,0.349,,,,
8876,06/10/17 02:00:00,103.839,18.616,0.346,,,,
8877,06/10/17 02:15:00,103.839,18.616,0.346,,,,
8878,06/10/17 02:30:00,103.846,18.426,0.346,,,,
8879,06/10/17 02:45:00,103.866,18.426,0.348,,,,
8880,06/10/17 03:00:00,103.866,18.426,0.348,,,,
8881,06/10/17 03:15:00,103.874,18.331,0.349,,,,
8882,06/10/17 03:30:00,103.864,18.331,0.348,,,,
8883,06/10/17 03:45:00,103.862,18.236,0.347,,,,
8884,06/10/17 04:00:00,103.881,18.140,0.349,,,,
8885,06/10/17 04:15:00,103.899,18.045,0.351,,,,
8886,06/10/17 04:30:00,103.889,18.045,0.350,,,,
8887,06/10/17 04:45:00,103.899,18.045,0.351,,,,
8888,06/10/17 05:00:00,103.916,17.855,0.352,,,,
8889,06/10/17 05:15:00,103.895,17.855,0.350,,,,
8890,06/10/17 05:30:00,103.885,17.855,0.349,,,,
8891,06/10/17 05:45:00,103.904,17.760,0.351,,,,
8892,06/10/17 06:00:00,103.912,17.665,0.351,,,,
8893,06/10/17 06:15:00,103.920,17.570,0.352,,,,
8894,06/10/17 06:30:00,103.908,17.475,0.350,,,,
8895,06/10/17 06:45:00,103.943,17.665,0.354,,,,
8896,06/10/17 07:00:00,103.933,17.665,0.353,,,,
8897,06/10/17 07:15:00,103.926,17.855,0.353,,,,
8898,06/10/17 07:30:00,103.969,17.950,0.358,,,,
8899,06/10/17 07:45:00,103.910,18.045,0.352,,,,
8900,06/10/17 08:00:00,103.965,18.236,0.358,,,,
8901,06/10/17 08:15:00,103.957,18.331,0.357,,,,
8902,06/10/17 08:30:00,103.961,18.521,0.358,,,,
8903,06/10/17 08:45:00,103.983,18.616,0.360,,,,
8904,06/10/17 09:00:00,103.996,18.711,0.362,,,,
8905,06/10/17 09:15:00,103.946,18.806,0.357,,,,
8906,06/10/17 09:30:00,104.001,18.996,0.363,,,,
8907,06/10/17 09:45:00,103.952,19.092,0.358,,,,
8908,06/10/17 10:00:00,103.975,19.187,0.361,,,,
8909,06/10/17 10:15:00,103.954,19.187,0.359,,,,
8910,06/10/17 10:30:00,103.966,19.282,0.360,,,,
8911,06/10/17 10:45:00,103.948,19.377,0.358,,,,
8912,06/10/17 11:00:00,103.960,19.472,0.360,,,,
8913,06/10/17 11:15:00,103.952,19.567,0.359,,,,
8914,06/10/17 11:30:00,103.964,19.662,0.361,,,,
8915,06/10/17 11:45:00,103.904,19.758,0.355,,,,
8916,06/10/17 12:00:00,103.896,19.853,0.354,,,,
8917,06/10/17 12:15:00,103.875,19.853,0.352,,,,
8918,06/10/17 12:30:00,103.908,19.948,0.356,,,,
8919,06/10/17 12:45:00,103.859,20.043,0.351,,,,
8920,06/10/17 13:00:00,103.820,20.138,0.347,,,,
8921,06/10/17 13:15:00,103.840,20.138,0.349,,,,
8922,06/10/17 13:30:00,103.791,20.234,0.344,,,,
8923,06/10/17 13:45:00,103.832,20.234,0.349,,,,
8924,06/10/17 14:00:00,103.752,20.329,0.341,,,,
8925,06/10/17 14:15:00,103.764,20.424,0.342,,,,
8926,06/10/17 14:30:00,103.733,20.424,0.339,,,,
8927,06/10/17 14:45:00,103.725,20.519,0.338,,,,
8928,06/10/17 15:00:00,103.735,20.519,0.339,,,,
8929,06/10/17 15:15:00,103.704,20.519,0.336,,,,
8930,06/10/17 15:30:00,103.706,20.615,0.337,,,,
8931,06/10/17 15:45:00,103.644,20.615,0.330,,,,
8932,06/10/17 16:00:00,103.717,20.615,0.338,,,,
8933,06/10/17 16:15:00,103.677,20.710,0.334,,,,
8934,06/10/17 16:30:00,103.698,20.710,0.336,,,,
8935,06/10/17 16:45:00,103.669,20.805,0.333,,,,
8936,06/10/17 17:00:00,103.657,20.710,0.332,,,,
8937,06/10/17 17:15:00,103.636,20.710,0.330,,,,
8938,06/10/17 17:30:00,103.644,20.615,0.330,,,,
8939,06/10/17 17:45:00,103.642,20.519,0.330,,,,
8940,06/10/17 18:00:00,103.651,20.424,0.331,,,,
8941,06/10/17 18:15:00,103.636,20.234,0.329,,,,
8942,06/10/17 18:30:00,103.624,20.138,0.327,,,,
8943,06/10/17 18:45:00,103.643,20.043,0.329,,,,
8944,06/10/17 19:00:00,103.659,19.853,0.330,,,,
8945,06/10/17 19:15:00,103.630,19.948,0.327,,,,
8946,06/10/17 19:30:00,103.639,19.853,0.328,,,,
8947,06/10/17 19:45:00,103.635,19.662,0.327,,,,
8948,06/10/17 20:00:00,103.666,19.662,0.330,,,,
8949,06/10/17 20:15:00,103.672,19.472,0.330,,,,
8950,06/10/17 20:30:00,103.678,19.282,0.331,,,,
8951,06/10/17 20:45:00,103.699,19.282,0.333,,,,
8952,06/10/17 21:00:00,103.707,19.187,0.333,,,,
8953,06/10/17 21:15:00,103.738,19.187,0.337,,,,
8954,06/10/17 21:30:00,103.756,19.092,0.338,,,,
8955,06/10/17 21:45:00,103.765,18.996,0.339,,,,
8956,06/10/17 22:00:00,103.765,18.996,0.339,,,,
8957,06/10/17 22:15:00,103.783,18.901,0.341,,,,
8958,06/10/17 22:30:00,103.783,18.901,0.341,,,,
8959,06/10/17 22:45:00,103.761,18.806,0.338,,,,
8960,06/10/17 23:00:00,103.749,18.711,0.337,,,,
8961,06/10/17 23:15:00,103.747,18.616,0.336,,,,
8962,06/10/17 23:30:00,103.757,18.616,0.337,,,,
8963,06/10/17 23:45:00,103.755,18.521,0.337,,,,
8964,06/11/17 00:00:00,103.753,18.426,0.336,,,,
8965,06/11/17 00:15:00,103.761,18.331,0.337,,,,
