"#","Date Time, GMT-07:00","Abs Pres, kPa","Temp, °C","Abs Pres Barom., kPa","Sensor Depth, meters","Coupler Detached","Coupler Attached","Host Connected","End Of File"
5996,05/12/18 09:00:00 PM,107.446,20.996,99.634,0.798,,,,
5997,05/12/18 09:15:00 PM,107.435,20.996,99.643,0.796,,,,
5998,05/12/18 09:30:00 PM,107.464,20.901,99.668,0.797,,,,
5999,05/12/18 09:45:00 PM,107.464,20.901,99.691,0.794,,,,
6000,05/12/18 10:00:00 PM,107.493,20.805,99.700,0.796,,,,
6001,05/12/18 10:15:00 PM,107.503,20.805,99.689,0.799,,,,
6002,05/12/18 10:30:00 PM,107.512,20.710,99.709,0.797,,,,
6003,05/12/18 10:45:00 PM,107.489,20.615,99.691,0.797,,,,
6004,05/12/18 11:00:00 PM,107.489,20.615,99.698,0.796,,,,
6005,05/12/18 11:15:00 PM,107.476,20.519,99.690,0.796,,,,
6006,05/12/18 11:30:00 PM,107.482,20.329,99.679,0.797,,,,
6007,05/12/18 11:45:00 PM,107.478,20.138,99.695,0.795,,,,
6008,05/13/18 12:00:00 AM,107.499,20.138,99.700,0.797,,,,
6009,05/13/18 12:15:00 AM,107.532,19.758,99.722,0.798,,,,
6010,05/13/18 12:30:00 AM,107.525,19.472,99.735,0.796,,,,
6011,05/13/18 12:45:00 AM,107.515,19.472,99.742,0.794,,,,
6012,05/13/18 01:00:00 AM,107.527,19.567,99.741,0.796,,,,
6013,05/13/18 01:15:00 AM,107.517,19.567,99.726,0.796,,,,
6014,05/13/18 01:30:00 AM,107.525,19.472,99.742,0.795,,,,
6015,05/13/18 01:45:00 AM,107.534,19.377,99.744,0.796,,,,
6016,05/13/18 02:00:00 AM,107.534,19.377,99.745,0.796,,,,
6017,05/13/18 02:15:00 AM,107.523,19.377,99.731,0.796,,,,
6018,05/13/18 02:30:00 AM,107.523,19.377,99.736,0.796,,,,
6019,05/13/18 02:45:00 AM,107.534,19.377,99.732,0.797,,,,
6020,05/13/18 03:00:00 AM,107.531,19.282,99.731,0.797,,,,
6021,05/13/18 03:15:00 AM,107.550,19.187,99.750,0.797,,,,
6022,05/13/18 03:30:00 AM,107.556,18.996,99.766,0.796,,,,
6023,05/13/18 03:45:00 AM,107.554,18.901,99.769,0.795,,,,
6024,05/13/18 04:00:00 AM,107.564,18.901,99.785,0.795,,,,
6025,05/13/18 04:15:00 AM,107.591,18.711,99.808,0.795,,,,
6026,05/13/18 04:30:00 AM,107.610,18.616,99.826,0.795,,,,
6027,05/13/18 04:45:00 AM,107.610,18.616,99.816,0.796,,,,
6028,05/13/18 05:00:00 AM,107.618,18.521,99.813,0.797,,,,
6029,05/13/18 05:15:00 AM,107.626,18.426,99.817,0.798,,,,
6030,05/13/18 05:30:00 AM,107.616,18.426,99.824,0.796,,,,
6031,05/13/18 05:45:00 AM,107.624,18.331,99.844,0.795,,,,
6032,05/13/18 06:00:00 AM,107.634,18.331,99.857,0.794,,,,
6033,05/13/18 06:15:00 AM,107.655,18.331,99.866,0.796,,,,
6034,05/13/18 06:30:00 AM,107.676,18.331,99.904,0.794,,,,
6035,05/13/18 06:45:00 AM,107.707,18.331,99.929,0.794,,,,
6036,05/13/18 07:00:00 AM,107.738,18.331,99.947,0.796,,,,
6037,05/13/18 07:15:00 AM,107.738,18.331,99.968,0.794,,,,
6038,05/13/18 07:30:00 AM,107.748,18.331,99.992,0.792,,,,
6039,05/13/18 07:45:00 AM,107.771,18.426,100.008,0.793,,,,
6040,05/13/18 08:00:00 AM,107.779,18.331,100.020,0.793,,,,
6041,05/13/18 08:15:00 AM,107.779,18.331,100.016,0.793,,,,
6042,05/13/18 08:30:00 AM,107.787,18.236,100.044,0.791,,,,
6043,05/13/18 08:45:00 AM,107.797,18.236,100.047,0.792,,,,
6044,05/13/18 09:00:00 AM,107.808,18.236,100.056,0.792,,,,
6045,05/13/18 09:15:00 AM,107.797,18.236,100.048,0.792,,,,
6046,05/13/18 09:30:00 AM,107.779,18.331,100.032,0.791,,,,
6047,05/13/18 09:45:00 AM,107.779,18.331,100.040,0.791,,,,
6048,05/13/18 10:00:00 AM,107.768,18.331,100.018,0.792,,,,
6049,05/13/18 10:15:00 AM,107.748,18.331,100.034,0.788,,,,
6050,05/13/18 10:30:00 AM,107.748,18.331,100.008,0.791,,,,
6051,05/13/18 10:45:00 AM,107.729,18.426,100.007,0.789,,,,
6052,05/13/18 11:00:00 AM,107.760,18.426,100.027,0.790,,,,
6053,05/13/18 11:15:00 AM,107.721,18.521,100.019,0.787,,,,
6054,05/13/18 11:30:00 AM,107.762,18.521,100.025,0.790,,,,
6055,05/13/18 11:45:00 AM,107.736,18.711,100.006,0.790,,,,
6056,05/13/18 12:00:00 PM,107.721,18.996,100.000,0.789,,,,
6057,05/13/18 12:15:00 PM,107.705,19.187,99.986,0.789,,,,
6058,05/13/18 12:30:00 PM,107.678,19.377,99.949,0.790,,,,
6059,05/13/18 12:45:00 PM,107.662,19.567,99.931,0.790,,,,
6060,05/13/18 01:00:00 PM,107.647,19.853,99.929,0.789,,,,
6061,05/13/18 01:15:00 PM,107.664,20.138,99.921,0.791,,,,
6062,05/13/18 01:30:00 PM,107.625,20.234,99.905,0.789,,,,
6063,05/13/18 01:45:00 PM,107.619,20.424,99.909,0.788,,,,
6064,05/13/18 02:00:00 PM,107.594,20.710,99.885,0.788,,,,
6065,05/13/18 02:15:00 PM,107.580,20.996,99.866,0.788,,,,
6066,05/13/18 02:30:00 PM,107.564,21.187,99.856,0.788,,,,
6067,05/13/18 02:45:00 PM,107.595,21.187,99.854,0.791,,,,
6068,05/13/18 03:00:00 PM,107.535,21.282,99.840,0.787,,,,
6069,05/13/18 03:15:00 PM,107.516,21.378,99.810,0.788,,,,
6070,05/13/18 03:30:00 PM,107.514,21.282,99.799,0.789,,,,
6071,05/13/18 03:45:00 PM,107.504,21.282,99.787,0.789,,,,
6072,05/13/18 04:00:00 PM,107.475,21.378,99.765,0.788,,,,
6073,05/13/18 04:15:00 PM,107.475,21.378,99.775,0.787,,,,
6074,05/13/18 04:30:00 PM,107.469,21.569,99.757,0.788,,,,
6075,05/13/18 04:45:00 PM,107.432,21.760,99.755,0.785,,,,
6076,05/13/18 05:00:00 PM,107.416,21.951,99.739,0.785,,,,
6077,05/13/18 05:15:00 PM,107.439,22.046,99.743,0.787,,,,
6078,05/13/18 05:30:00 PM,107.420,22.142,99.734,0.786,,,,
6079,05/13/18 05:45:00 PM,107.430,22.142,99.728,0.787,,,,
6080,05/13/18 06:00:00 PM,107.453,22.238,99.723,0.790,,,,
6081,05/13/18 06:15:00 PM,107.422,22.238,99.718,0.788,,,,
6082,05/13/18 06:30:00 PM,107.422,22.238,99.704,0.789,,,,
6083,05/13/18 06:45:00 PM,107.402,22.238,99.712,0.786,,,,
6084,05/13/18 07:00:00 PM,107.443,22.238,99.719,0.790,,,,
6085,05/13/18 07:15:00 PM,107.441,22.142,99.729,0.788,,,,
6086,05/13/18 07:30:00 PM,107.482,22.142,99.739,0.792,,,,
6087,05/13/18 07:45:00 PM,107.449,22.046,99.746,0.787,,,,
6088,05/13/18 08:00:00 PM,107.469,22.046,99.759,0.788,,,,
6089,05/13/18 08:15:00 PM,107.500,22.046,99.766,0.791,,,,
6090,05/13/18 08:30:00 PM,107.498,21.951,99.767,0.790,,,,
6091,05/13/18 08:45:00 PM,107.527,21.855,99.795,0.790,,,,
6092,05/13/18 09:00:00 PM,107.525,21.760,99.803,0.789,,,,
6093,05/13/18 09:15:00 PM,107.523,21.664,99.815,0.788,,,,
6094,05/13/18 09:30:00 PM,107.539,21.473,99.837,0.787,,,,
6095,05/13/18 09:45:00 PM,107.578,21.378,99.863,0.789,,,,
6096,05/13/18 10:00:00 PM,107.564,21.187,99.855,0.788,,,,
6097,05/13/18 10:15:00 PM,107.582,21.091,99.856,0.790,,,,
6098,05/13/18 10:30:00 PM,107.580,20.996,99.866,0.788,,,,
6099,05/13/18 10:45:00 PM,107.567,20.901,99.881,0.786,,,,
6100,05/13/18 11:00:00 PM,107.586,20.805,99.867,0.789,,,,
6101,05/13/18 11:15:00 PM,107.584,20.710,99.872,0.788,,,,
6102,05/13/18 11:30:00 PM,107.602,20.615,99.878,0.789,,,,
6103,05/13/18 11:45:00 PM,107.580,20.519,99.877,0.787,,,,
6104,05/14/18 12:00:00 AM,107.588,20.424,99.876,0.788,,,,
6105,05/14/18 12:15:00 AM,107.586,20.329,99.865,0.789,,,,
6106,05/14/18 12:30:00 AM,107.584,20.234,99.864,0.789,,,,
6107,05/14/18 12:45:00 AM,107.592,20.138,99.853,0.791,,,,
6108,05/14/18 01:00:00 AM,107.538,20.043,99.832,0.787,,,,
6109,05/14/18 01:15:00 AM,107.557,19.948,99.855,0.787,,,,
6110,05/14/18 01:30:00 AM,107.554,19.853,99.847,0.787,,,,
6111,05/14/18 01:45:00 AM,107.573,19.758,99.870,0.787,,,,
6112,05/14/18 02:00:00 AM,107.571,19.662,99.853,0.789,,,,
6113,05/14/18 02:15:00 AM,107.558,19.567,99.849,0.788,,,,
6114,05/14/18 02:30:00 AM,107.536,19.472,99.842,0.786,,,,
6115,05/14/18 02:45:00 AM,107.565,19.377,99.858,0.787,,,,
6116,05/14/18 03:00:00 AM,107.542,19.282,99.854,0.785,,,,
6117,05/14/18 03:15:00 AM,107.571,19.187,99.861,0.788,,,,
6118,05/14/18 03:30:00 AM,107.548,19.092,99.837,0.788,,,,
6119,05/14/18 03:45:00 AM,107.564,18.901,99.833,0.790,,,,
6120,05/14/18 04:00:00 AM,107.562,18.806,99.836,0.789,,,,
6121,05/14/18 04:15:00 AM,107.540,18.711,99.832,0.787,,,,
6122,05/14/18 04:30:00 AM,107.529,18.711,99.828,0.787,,,,
6123,05/14/18 04:45:00 AM,107.527,18.616,99.841,0.785,,,,
6124,05/14/18 05:00:00 AM,107.535,18.521,99.827,0.787,,,,
6125,05/14/18 05:15:00 AM,107.533,18.426,99.820,0.788,,,,
6126,05/14/18 05:30:00 AM,107.523,18.426,99.816,0.787,,,,
6127,05/14/18 05:45:00 AM,107.531,18.331,99.823,0.787,,,,
6128,05/14/18 06:00:00 AM,107.558,18.140,99.853,0.787,,,,
6129,05/14/18 06:15:00 AM,107.556,18.045,99.853,0.787,,,,
6130,05/14/18 06:30:00 AM,107.577,18.045,99.861,0.788,,,,
6131,05/14/18 06:45:00 AM,107.585,17.950,99.874,0.788,,,,
6132,05/14/18 07:00:00 AM,107.593,17.855,99.890,0.787,,,,
6133,05/14/18 07:15:00 AM,107.581,17.760,99.900,0.785,,,,
6134,05/14/18 07:30:00 AM,107.599,17.665,99.909,0.785,,,,
6135,05/14/18 07:45:00 AM,107.610,17.665,99.915,0.786,,,,
6136,05/14/18 08:00:00 AM,107.577,17.570,99.918,0.782,,,,
6137,05/14/18 08:15:00 AM,107.628,17.570,99.937,0.785,,,,
6138,05/14/18 08:30:00 AM,107.597,17.570,99.953,0.781,,,,
6139,05/14/18 08:45:00 AM,107.628,17.570,99.993,0.780,,,,
6140,05/14/18 09:00:00 AM,107.597,17.570,99.955,0.780,,,,
6141,05/14/18 09:15:00 AM,107.618,17.570,99.965,0.782,,,,
6142,05/14/18 09:30:00 AM,107.628,17.570,99.987,0.780,,,,
6143,05/14/18 09:45:00 AM,107.630,17.665,99.972,0.782,,,,
6144,05/14/18 10:00:00 AM,107.622,17.760,99.976,0.781,,,,
6145,05/14/18 10:15:00 AM,107.612,17.760,99.976,0.780,,,,
6146,05/14/18 10:30:00 AM,107.614,17.855,99.992,0.778,,,,
6147,05/14/18 10:45:00 AM,107.616,17.950,99.977,0.780,,,,
6148,05/14/18 11:00:00 AM,107.587,18.045,99.958,0.779,,,,
6149,05/14/18 11:15:00 AM,107.589,18.140,99.954,0.780,,,,
6150,05/14/18 11:30:00 AM,107.560,18.236,99.949,0.777,,,,
6151,05/14/18 11:45:00 AM,107.573,18.331,99.952,0.778,,,,
6152,05/14/18 12:00:00 PM,107.566,18.521,99.939,0.779,,,,
6153,05/14/18 12:15:00 PM,107.550,18.711,99.929,0.779,,,,
6154,05/14/18 12:30:00 PM,107.552,18.806,99.898,0.782,,,,
6155,05/14/18 12:45:00 PM,107.523,18.901,99.892,0.780,,,,
6156,05/14/18 01:00:00 PM,107.517,19.092,99.874,0.781,,,,
6157,05/14/18 01:15:00 PM,107.490,19.282,99.860,0.780,,,,
6158,05/14/18 01:30:00 PM,107.484,19.472,99.852,0.780,,,,
6159,05/14/18 01:45:00 PM,107.463,19.472,99.840,0.779,,,,
6160,05/14/18 02:00:00 PM,107.466,19.567,99.834,0.780,,,,
6161,05/14/18 02:15:00 PM,107.449,19.758,99.803,0.781,,,,
6162,05/14/18 02:30:00 PM,107.443,19.948,99.793,0.782,,,,
6163,05/14/18 02:45:00 PM,107.396,20.138,99.795,0.777,,,,
6164,05/14/18 03:00:00 PM,107.400,20.329,99.759,0.781,,,,
6165,05/14/18 03:15:00 PM,107.381,20.424,99.765,0.778,,,,
6166,05/14/18 03:30:00 PM,107.365,20.615,99.748,0.778,,,,
6167,05/14/18 03:45:00 PM,107.355,20.615,99.752,0.777,,,,
6168,05/14/18 04:00:00 PM,107.347,20.710,99.736,0.778,,,,
6169,05/14/18 04:15:00 PM,107.340,20.901,99.718,0.779,,,,
6170,05/14/18 04:30:00 PM,107.314,21.091,99.704,0.778,,,,
6171,05/14/18 04:45:00 PM,107.316,21.187,99.690,0.779,,,,
6172,05/14/18 05:00:00 PM,107.277,21.282,99.676,0.777,,,,
6173,05/14/18 05:15:00 PM,107.318,21.282,99.704,0.778,,,,
6174,05/14/18 05:30:00 PM,107.289,21.378,99.680,0.778,,,,
6175,05/14/18 05:45:00 PM,107.271,21.473,99.677,0.776,,,,
6176,05/14/18 06:00:00 PM,107.263,21.569,99.684,0.775,,,,
6177,05/14/18 06:15:00 PM,107.275,21.664,99.675,0.777,,,,
6178,05/14/18 06:30:00 PM,107.275,21.664,99.679,0.776,,,,
6179,05/14/18 06:45:00 PM,107.275,21.664,99.684,0.776,,,,
6180,05/14/18 07:00:00 PM,107.296,21.664,99.665,0.780,,,,
6181,05/14/18 07:15:00 PM,107.306,21.664,99.696,0.778,,,,
6182,05/14/18 07:30:00 PM,107.316,21.664,99.700,0.779,,,,
6183,05/14/18 07:45:00 PM,107.333,21.473,99.703,0.780,,,,
6184,05/14/18 08:00:00 PM,107.333,21.473,99.706,0.780,,,,
6185,05/14/18 08:15:00 PM,107.331,21.378,99.702,0.780,,,,
6186,05/14/18 08:30:00 PM,107.341,21.378,99.703,0.781,,,,
6187,05/14/18 08:45:00 PM,107.361,21.378,99.738,0.779,,,,
6188,05/14/18 09:00:00 PM,107.380,21.282,99.732,0.782,,,,
6189,05/14/18 09:15:00 PM,107.401,21.282,99.774,0.780,,,,
6190,05/14/18 09:30:00 PM,107.421,21.282,99.792,0.780,,,,
6191,05/14/18 09:45:00 PM,107.419,21.187,99.784,0.780,,,,
6192,05/14/18 10:00:00 PM,107.415,20.996,99.789,0.779,,,,
6193,05/14/18 10:15:00 PM,107.433,20.901,99.785,0.782,,,,
6194,05/14/18 10:30:00 PM,107.431,20.805,99.780,0.782,,,,
6195,05/14/18 10:45:00 PM,107.439,20.710,99.800,0.781,,,,
6196,05/14/18 11:00:00 PM,107.437,20.615,99.789,0.782,,,,
6197,05/14/18 11:15:00 PM,107.425,20.519,99.794,0.780,,,,
6198,05/14/18 11:30:00 PM,107.435,20.519,99.800,0.780,,,,
6199,05/14/18 11:45:00 PM,107.441,20.329,99.809,0.780,,,,
6200,05/15/18 12:00:00 AM,107.480,20.234,99.814,0.783,,,,
6201,05/15/18 12:15:00 AM,107.439,20.234,99.820,0.779,,,,
6202,05/15/18 12:30:00 AM,107.466,20.043,99.829,0.780,,,,
6203,05/15/18 12:45:00 AM,107.466,20.043,99.838,0.779,,,,
6204,05/15/18 01:00:00 AM,107.464,19.948,99.847,0.778,,,,
6205,05/15/18 01:15:00 AM,107.462,19.853,99.840,0.779,,,,
6206,05/15/18 01:30:00 AM,107.455,19.567,99.839,0.778,,,,
6207,05/15/18 01:45:00 AM,107.474,19.472,99.852,0.779,,,,
6208,05/15/18 02:00:00 AM,107.484,19.472,99.855,0.779,,,,
6209,05/15/18 02:15:00 AM,107.482,19.377,99.857,0.779,,,,
6210,05/15/18 02:30:00 AM,107.480,19.282,99.860,0.779,,,,
6211,05/15/18 02:45:00 AM,107.488,19.187,99.859,0.779,,,,
6212,05/15/18 03:00:00 AM,107.507,19.092,99.872,0.780,,,,
6213,05/15/18 03:15:00 AM,107.494,18.996,99.874,0.778,,,,
6214,05/15/18 03:30:00 AM,107.513,18.901,99.887,0.779,,,,
6215,05/15/18 03:45:00 AM,107.511,18.806,99.890,0.779,,,,
6216,05/15/18 04:00:00 AM,107.519,18.711,99.886,0.780,,,,
6217,05/15/18 04:15:00 AM,107.517,18.616,99.889,0.779,,,,
6218,05/15/18 04:30:00 AM,107.558,18.616,99.885,0.784,,,,
6219,05/15/18 04:45:00 AM,107.525,18.521,99.892,0.780,,,,
6220,05/15/18 05:00:00 AM,107.511,18.331,99.884,0.779,,,,
6221,05/15/18 05:15:00 AM,107.511,18.331,99.874,0.780,,,,
6222,05/15/18 05:30:00 AM,107.498,18.236,99.891,0.777,,,,
6223,05/15/18 05:45:00 AM,107.517,18.140,99.931,0.775,,,,
6224,05/15/18 06:00:00 AM,107.546,18.045,99.941,0.777,,,,
6225,05/15/18 06:15:00 AM,107.554,17.950,99.965,0.775,,,,
6226,05/15/18 06:30:00 AM,107.583,17.855,99.973,0.777,,,,
6227,05/15/18 06:45:00 AM,107.581,17.760,100.007,0.774,,,,
6228,05/15/18 07:00:00 AM,107.612,17.760,100.010,0.776,,,,
6229,05/15/18 07:15:00 AM,107.649,17.570,100.056,0.775,,,,
6230,05/15/18 07:30:00 AM,107.649,17.570,100.070,0.774,,,,
6231,05/15/18 07:45:00 AM,107.638,17.570,100.050,0.775,,,,
6232,05/15/18 08:00:00 AM,107.647,17.475,100.070,0.774,,,,
6233,05/15/18 08:15:00 AM,107.678,17.475,100.112,0.773,,,,
6234,05/15/18 08:30:00 AM,107.678,17.475,100.104,0.774,,,,
6235,05/15/18 08:45:00 AM,107.688,17.475,100.115,0.773,,,,
6236,05/15/18 09:00:00 AM,107.698,17.475,100.135,0.772,,,,
6237,05/15/18 09:15:00 AM,107.731,17.570,100.154,0.774,,,,
6238,05/15/18 09:30:00 AM,107.721,17.570,100.160,0.772,,,,
6239,05/15/18 09:45:00 AM,107.731,17.570,100.163,0.773,,,,
6240,05/15/18 10:00:00 AM,107.713,17.665,100.148,0.773,,,,
6241,05/15/18 10:15:00 AM,107.694,17.760,100.127,0.773,,,,
6242,05/15/18 10:30:00 AM,107.696,17.855,100.139,0.772,,,,
6243,05/15/18 10:45:00 AM,107.721,18.045,100.151,0.773,,,,
6244,05/15/18 11:00:00 AM,107.702,18.140,100.140,0.772,,,,
6245,05/15/18 11:15:00 AM,107.684,18.236,100.120,0.773,,,,
6246,05/15/18 11:30:00 AM,107.676,18.331,100.118,0.772,,,,
6247,05/15/18 11:45:00 AM,107.636,18.426,100.114,0.768,,,,
6248,05/15/18 12:00:00 PM,107.618,18.521,100.077,0.770,,,,
6249,05/15/18 12:15:00 PM,107.620,18.616,100.082,0.770,,,,
6250,05/15/18 12:30:00 PM,107.601,18.711,100.062,0.770,,,,
6251,05/15/18 12:45:00 PM,107.604,18.806,100.045,0.772,,,,
6252,05/15/18 01:00:00 PM,107.577,18.996,100.057,0.768,,,,
6253,05/15/18 01:15:00 PM,107.581,19.187,100.047,0.770,,,,
6254,05/15/18 01:30:00 PM,107.583,19.282,100.009,0.774,,,,
6255,05/15/18 01:45:00 PM,107.585,19.377,100.037,0.771,,,,
6256,05/15/18 02:00:00 PM,107.556,19.472,100.029,0.769,,,,
6257,05/15/18 02:15:00 PM,107.530,19.662,100.022,0.767,,,,
6258,05/15/18 02:30:00 PM,107.544,19.853,100.020,0.769,,,,
6259,05/15/18 02:45:00 PM,107.507,20.043,100.006,0.766,,,,
6260,05/15/18 03:00:00 PM,107.519,20.138,99.979,0.770,,,,
6261,05/15/18 03:15:00 PM,107.501,20.234,99.961,0.770,,,,
6262,05/15/18 03:30:00 PM,107.493,20.329,99.971,0.769,,,,
6263,05/15/18 03:45:00 PM,107.487,20.519,99.947,0.771,,,,
6264,05/15/18 04:00:00 PM,107.450,20.710,99.957,0.766,,,,
6265,05/15/18 04:15:00 PM,107.472,20.805,99.941,0.770,,,,
6266,05/15/18 04:30:00 PM,107.431,20.805,99.929,0.767,,,,
6267,05/15/18 04:45:00 PM,107.407,21.091,99.897,0.768,,,,
6268,05/15/18 05:00:00 PM,107.398,21.187,99.889,0.767,,,,
6269,05/15/18 05:15:00 PM,107.419,21.187,99.883,0.770,,,,
6270,05/15/18 05:30:00 PM,107.423,21.378,99.866,0.772,,,,
6271,05/15/18 05:45:00 PM,107.413,21.378,99.862,0.772,,,,
6272,05/15/18 06:00:00 PM,107.397,21.569,99.847,0.772,,,,
6273,05/15/18 06:15:00 PM,107.368,21.664,99.841,0.769,,,,
6274,05/15/18 06:30:00 PM,107.380,21.760,99.830,0.772,,,,
6275,05/15/18 06:45:00 PM,107.380,21.760,99.823,0.773,,,,
6276,05/15/18 07:00:00 PM,107.370,21.760,99.824,0.771,,,,
6277,05/15/18 07:15:00 PM,107.378,21.664,99.842,0.770,,,,
6278,05/15/18 07:30:00 PM,107.399,21.664,99.838,0.773,,,,
6279,05/15/18 07:45:00 PM,107.409,21.664,99.861,0.772,,,,
6280,05/15/18 08:00:00 PM,107.438,21.569,99.860,0.775,,,,
6281,05/15/18 08:15:00 PM,107.438,21.569,99.884,0.772,,,,
6282,05/15/18 08:30:00 PM,107.477,21.473,99.874,0.777,,,,
6283,05/15/18 08:45:00 PM,107.446,21.473,99.905,0.771,,,,
6284,05/15/18 09:00:00 PM,107.463,21.282,99.900,0.773,,,,
6285,05/15/18 09:15:00 PM,107.512,21.187,99.925,0.775,,,,
6286,05/15/18 09:30:00 PM,107.518,20.996,99.953,0.773,,,,
6287,05/15/18 09:45:00 PM,107.565,20.805,99.961,0.777,,,,
6288,05/15/18 10:00:00 PM,107.571,20.615,99.997,0.774,,,,
6289,05/15/18 10:15:00 PM,107.580,20.519,100.019,0.773,,,,
6290,05/15/18 10:30:00 PM,107.596,20.329,100.028,0.773,,,,
6291,05/15/18 10:45:00 PM,107.612,20.138,100.044,0.773,,,,
6292,05/15/18 11:00:00 PM,107.610,20.043,100.043,0.773,,,,
6293,05/15/18 11:15:00 PM,107.639,19.948,100.068,0.774,,,,
6294,05/15/18 11:30:00 PM,107.635,19.758,100.088,0.771,,,,
6295,05/15/18 11:45:00 PM,107.633,19.662,100.093,0.770,,,,
6296,05/16/18 12:00:00 AM,107.651,19.567,100.102,0.771,,,,
6297,05/16/18 12:15:00 AM,107.670,19.472,100.122,0.771,,,,
6298,05/16/18 12:30:00 AM,107.657,19.377,100.131,0.769,,,,
6299,05/16/18 12:45:00 AM,107.697,19.282,100.133,0.773,,,,
6300,05/16/18 01:00:00 AM,107.684,19.187,100.126,0.772,,,,
6301,05/16/18 01:15:00 AM,107.690,18.996,100.135,0.772,,,,
6302,05/16/18 01:30:00 AM,107.698,18.901,100.131,0.773,,,,
6303,05/16/18 01:45:00 AM,107.676,18.806,100.120,0.772,,,,
6304,05/16/18 02:00:00 AM,107.663,18.711,100.103,0.772,,,,
6305,05/16/18 02:15:00 AM,107.641,18.616,100.109,0.769,,,,
6306,05/16/18 02:30:00 AM,107.641,18.616,100.102,0.770,,,,
6307,05/16/18 02:45:00 AM,107.649,18.521,100.108,0.770,,,,
6308,05/16/18 03:00:00 AM,107.657,18.426,100.115,0.770,,,,
6309,05/16/18 03:15:00 AM,107.665,18.331,100.125,0.770,,,,
6310,05/16/18 03:30:00 AM,107.665,18.331,100.131,0.770,,,,
6311,05/16/18 03:45:00 AM,107.674,18.236,100.125,0.771,,,,
6312,05/16/18 04:00:00 AM,107.682,18.140,100.131,0.771,,,,
6313,05/16/18 04:15:00 AM,107.690,18.045,100.155,0.770,,,,
6314,05/16/18 04:30:00 AM,107.709,17.950,100.155,0.772,,,,
6315,05/16/18 04:45:00 AM,107.707,17.855,100.159,0.771,,,,
6316,05/16/18 05:00:00 AM,107.704,17.760,100.176,0.769,,,,
6317,05/16/18 05:15:00 AM,107.733,17.665,100.180,0.771,,,,
6318,05/16/18 05:30:00 AM,107.742,17.570,100.214,0.769,,,,
6319,05/16/18 05:45:00 AM,107.752,17.570,100.204,0.771,,,,
6320,05/16/18 06:00:00 AM,107.740,17.475,100.214,0.769,,,,
6321,05/16/18 06:15:00 AM,107.760,17.475,100.224,0.770,,,,
6322,05/16/18 06:30:00 AM,107.748,17.379,100.228,0.768,,,,
6323,05/16/18 06:45:00 AM,107.808,17.284,100.262,0.771,,,,
6324,05/16/18 07:00:00 AM,107.808,17.284,100.273,0.770,,,,
6325,05/16/18 07:15:00 AM,107.808,17.284,100.284,0.768,,,,
6326,05/16/18 07:30:00 AM,107.826,17.189,100.291,0.770,,,,
6327,05/16/18 07:45:00 AM,107.826,17.189,100.299,0.769,,,,
6328,05/16/18 08:00:00 AM,107.826,17.189,100.310,0.768,,,,
6329,05/16/18 08:15:00 AM,107.857,17.189,100.341,0.768,,,,
6330,05/16/18 08:30:00 AM,107.865,17.094,100.346,0.768,,,,
6331,05/16/18 08:45:00 AM,107.876,17.094,100.364,0.767,,,,
6332,05/16/18 09:00:00 AM,107.886,17.094,100.359,0.769,,,,
6333,05/16/18 09:15:00 AM,107.886,17.094,100.386,0.766,,,,
6334,05/16/18 09:30:00 AM,107.876,17.094,100.373,0.766,,,,
6335,05/16/18 09:45:00 AM,107.855,17.094,100.395,0.762,,,,
6336,05/16/18 10:00:00 AM,107.865,17.094,100.385,0.764,,,,
6337,05/16/18 10:15:00 AM,107.878,17.189,100.382,0.766,,,,
6338,05/16/18 10:30:00 AM,107.859,17.284,100.394,0.762,,,,
6339,05/16/18 10:45:00 AM,107.882,17.379,100.412,0.763,,,,
6340,05/16/18 11:00:00 AM,107.894,17.475,100.428,0.763,,,,
6341,05/16/18 11:15:00 AM,107.896,17.570,100.425,0.763,,,,
6342,05/16/18 11:30:00 AM,107.929,17.665,100.437,0.765,,,,
6343,05/16/18 11:45:00 AM,107.892,17.855,100.415,0.764,,,,
6344,05/16/18 12:00:00 PM,107.894,17.950,100.418,0.764,,,,
6345,05/16/18 12:15:00 PM,107.896,18.045,100.401,0.766,,,,
6346,05/16/18 12:30:00 PM,107.878,18.140,100.393,0.765,,,,
6347,05/16/18 12:45:00 PM,107.870,18.236,100.369,0.766,,,,
6348,05/16/18 01:00:00 PM,107.841,18.331,100.366,0.764,,,,
6349,05/16/18 01:15:00 PM,107.863,18.426,100.361,0.766,,,,
6350,05/16/18 01:30:00 PM,107.845,18.521,100.363,0.764,,,,
6351,05/16/18 01:45:00 PM,107.816,18.616,100.352,0.762,,,,
6352,05/16/18 02:00:00 PM,107.839,18.711,100.341,0.766,,,,
6353,05/16/18 02:15:00 PM,107.884,18.901,100.330,0.772,,,,
6354,05/16/18 02:30:00 PM,107.775,19.092,100.309,0.763,,,,
6355,05/16/18 02:45:00 PM,107.769,19.282,100.290,0.764,,,,
6356,05/16/18 03:00:00 PM,107.758,19.282,100.297,0.762,,,,
6357,05/16/18 03:15:00 PM,107.721,19.472,100.251,0.763,,,,
6358,05/16/18 03:30:00 PM,107.711,19.472,100.253,0.762,,,,
6359,05/16/18 03:45:00 PM,107.674,19.662,100.248,0.759,,,,
6360,05/16/18 04:00:00 PM,107.686,19.758,100.226,0.762,,,,
6361,05/16/18 04:15:00 PM,107.676,19.758,100.216,0.762,,,,
